,Date,Open,High,Close,Adj Close,Volume,compound,subjectivity,polarity,rsi,stocastic_oscillator,mfi,macd,ema,vwap,obv,bbands_upper,bbands_lower,chaikin,target
232,3/28/2023,157.9700012,158.4900055,157.6499939,157.6499939,45992200,-0.0263,0.425279582,0.11649531,59.14305342,69.09837667,0.103346608,2.811816666,156.0774236,155.1557453,564289800,162.6398372,148.1615893,-1906377.532,159.3699951
233,3/29/2023,159.3699951,161.0500031,160.7700043,160.7700043,51305700,0.1027,0.41090404,0.056520202,64.13851404,90.57126475,0.184576501,2.940983118,156.7031011,155.6154133,615595500,163.3330367,148.9226766,8508234.959,161.5299988
234,3/30/2023,161.5299988,162.4700012,162.3600006,162.3600006,49501700,0,0.384966583,0.125144632,66.39356736,99.25524321,0.263625303,3.135503742,157.4573543,156.4179313,665097200,163.6345427,150.6011707,13911141.85,162.4400024
235,3/31/2023,162.4400024,165,164.8999939,164.8999939,68749800,0.5719,0.506899586,0.217686335,69.6742295,99.33682963,0.334480458,3.454794252,158.4497063,157.5006239,733847000,164.6979362,151.5992047,22452849.09,164.2700043
236,4/3/2023,164.2700043,166.2899933,166.1699982,166.1699982,56976200,-0.6124,0.411293204,0.147743592,71.18869479,99.26698135,0.354371798,3.766890641,159.4790785,158.4305978,790823200,166.0961392,152.141002,19474000.57,166.6000061
237,4/4/2023,166.6000061,166.8399963,165.6300049,165.6300049,46278300,0.9701,0.375071486,0.169229608,69.59719324,92.0395283,0.273348775,3.925406688,160.299202,159.3631503,744544900,166.8631062,153.1797492,-5414810.392,164.7400055
238,4/5/2023,164.7400055,165.0500031,163.7599945,163.7599945,51511700,0,0.42391193,0.154035458,64.24108617,75.72891065,0.228006826,3.855691576,160.760641,160.0215306,693033200,167.2612616,153.9115922,-5852700.205,162.4299927
239,4/6/2023,162.4299927,164.9600067,164.6600037,164.6600037,45390100,0.4255,0.451900599,0.168288586,65.61273444,82.82118001,0.337303353,3.828927571,161.2805561,160.8013508,738423300,167.4791321,155.0737222,2636220.793,161.4199982
240,4/10/2023,161.4199982,162.0299988,162.0299988,162.0299988,47716900,0.0571,0.482479639,0.143999743,58.54554683,55.70904891,0.336893961,3.55452316,161.3804817,161.2400389,690706400,167.429938,155.7843455,9537167.525,162.3500061
241,4/11/2023,162.3500061,162.3600006,160.8000031,160.8000031,47644200,0.2732,0.380033833,0.014148824,55.53295037,44.38312204,0.217331277,3.200907245,161.3030846,161.5125,643062200,167.4162948,156.0151322,-14096063.15,161.2200012
242,4/12/2023,161.2200012,162.0599976,160.1000061,160.1000061,50133100,0.7269,0.353193042,0.044155443,53.83513626,37.93747831,0.277431702,2.831539951,161.1426741,161.6841774,592929100,167.2465991,156.5091142,-23549801.25,161.6300049
243,4/13/2023,161.6300049,165.8000031,165.5599976,165.5599976,68445600,0.1779,0.383839586,0.114155844,63.2683613,88.2136399,0.391639858,2.945436233,161.7316506,162.1316302,661374700,167.7659687,156.9368882,5588837.454,164.5899963
244,4/14/2023,164.5899963,166.3200073,165.2100067,165.2100067,49386500,0.34,0.469204981,0.160083906,62.38832344,84.99088828,0.329371943,2.97318549,162.1954314,162.5477893,611988200,168.1727213,157.2387079,-630386.2947,165.0899963
245,4/17/2023,165.0899963,165.3899994,165.2299957,165.2299957,41516200,0,0.40887967,0.109762105,62.42047377,85.17494917,0.430552533,2.96263847,162.60004,162.9422524,653504400,168.2147963,158.1894897,5224211.602,166.1000061
246,4/18/2023,166.1000061,167.4100037,166.4700012,166.4700012,49923000,0.5994,0.367819706,0.132494759,64.45055092,88.33743516,0.402526365,3.019530691,163.1160348,163.5416342,703427400,168.0490942,159.6151928,-4040109.709,165.8000031
247,4/19/2023,165.8000031,168.1600037,167.6300049,167.6300049,47720200,0.2263,0.35532374,0.084190449,66.28539737,93.67543591,0.396217377,3.122229666,163.7178975,164.0021457,751147600,168.5958174,160.0484697,2660928.388,166.0899963
248,4/20/2023,166.0899963,167.8699951,166.6499939,166.6499939,52456400,0.4939,0.475649351,0.123944805,63.31228643,81.98080089,0.334672395,3.088933347,164.1088437,164.3318132,698691200,168.9107379,160.3464054,-4819693.44,165.0500031
249,4/21/2023,165.0500031,166.4499969,165.0200043,165.0200043,58337300,0.1779,0.317171717,0.079040404,58.604038,62.52986205,0.211882924,2.897617306,164.2303318,164.4506951,640353900,168.9219288,160.3523589,-15025741.85,165
250,4/24/2023,165,165.6000061,165.3300018,165.3300018,41949600,0,0.430071829,0.114118406,59.2250823,66.22911477,0.185416449,2.73943369,164.3769544,164.3895883,682303500,168.79743,160.3568581,-179162.4913,165.1900024
251,4/25/2023,165.1900024,166.3099976,163.7700043,163.7700043,48714100,0.4168,0.453366862,0.116549741,54.77187853,47.61340296,0.143756191,2.459837791,164.2960277,164.3073506,633589400,168.6406694,160.2479044,-18241012.87,163.0599976
252,4/26/2023,163.0599976,165.2799988,163.7599945,163.7599945,45498800,-0.3814,0.43543771,0.251094276,54.743435,47.49395476,0.114930737,2.211950335,164.2245566,164.3408673,588090600,168.6406694,160.2479044,-12221513.33,165.1900024
253,4/27/2023,165.1900024,168.5599976,168.4100037,168.4100037,64902300,0.3818,0.434837462,0.079261865,64.0764132,98.29164103,0.143898552,2.363470007,164.7826162,164.6473033,652992900,169.3814849,160.0428032,13433571.57,168.4900055
254,4/28/2023,168.4900055,169.8500061,169.6799927,169.6799927,55209200,0,0.6453125,0.166145833,66.13076533,98.31168516,0.139583075,2.556557534,165.4355998,165.2066541,708202100,170.3186413,160.198503,18429673.25,169.2799988
255,5/1/2023,169.2799988,170.4499969,169.5899963,169.5899963,52472900,0,0.446461871,0.110454129,65.84341145,91.94001164,0.187255305,2.671523182,165.9895193,165.7821801,655729200,170.7555323,161.0173254,5093726.201,170.0899963
256,5/2/2023,170.0899963,170.3500061,168.5399933,168.5399933,48425700,0.4404,0.478606912,0.152419984,62.43470206,78.84824009,0.218182449,2.647390347,166.3295825,166.3395688,607303500,170.3233134,162.6552567,-6096658.944,169.5
257,5/3/2023,169.5,170.9199982,167.4499969,167.4499969,65136000,0.6369,0.491666667,0.207122815,59.01893547,57.26596912,0.058393932,2.51136189,166.4789711,166.7327113,542167500,170.4510124,162.7975576,-23206953.71,164.8899994
258,5/4/2023,164.8899994,167.0399933,165.7899933,165.7899933,81235400,-0.1154,0.429727665,0.087164523,54.15929813,36.82256197,0.057667778,2.243745435,166.3871074,166.7287304,460932100,170.4425322,162.888893,-8391090.067,170.9799957
259,5/5/2023,170.9799957,174.3000031,173.5700073,173.5700073,113316400,0.9856,0.416187346,0.133347853,67.61732142,93.65221106,0.094858925,2.629132575,167.3448274,167.6656972,574248500,172.3482458,162.1746097,17440279.43,172.4799957
260,5/8/2023,172.4799957,173.8500061,173.5,173.5,55962800,0.6705,0.393618248,0.100349967,67.42549786,93.04345172,0.138498819,2.895527812,168.1655171,168.1045078,518285700,173.7475581,161.7795829,15879838.87,173.0500031
261,5/9/2023,173.0500031,173.5399933,171.7700043,171.7700043,45326900,0,0.527080281,0.164632173,62.69240359,78.00001061,0.059524527,2.933239203,168.6461154,168.3913522,472958800,174.3869517,161.7316178,-8739520.448,173.0200043
262,5/10/2023,173.0200043,174.0299988,173.5599976,173.5599976,53724500,0.296,0.434325243,0.119463561,65.3988682,93.56516962,0.099143101,3.072149425,169.3012997,168.8074439,526683300,175.4189002,161.6868127,3428285.637,173.85
